job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y,date,id_,age_iterative,euribor3m_iterative,income,kidhome,teenhome,dt_customer,num_web_visits_month,i_d
admin,divorced,university.degree,no,no,no,telephone,287,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,3da2368a-8b67-4b7e-bf51-0499b71369dc,53.0,4.857,21072,0,0,2012-07-09,21,3da2368a-8b67-4b7e-bf51-0499b71369dc
technician,single,professional.course,no,no,no,telephone,197,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-05-19,c96f9121-6f02-44bd-aa3c-4da573414177,37.0,4.857,60378,1,2,2012-09-14,18,c96f9121-6f02-44bd-aa3c-4da573414177
blue-collar,married,basic,no,no,no,telephone,257,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-07-29,73dae94a-e882-4845-aa30-0aaff25d2a17,44.0,4.857,145871,0,2,2012-08-13,8,73dae94a-e882-4845-aa30-0aaff25d2a17
services,married,unknown,no,yes,no,telephone,229,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,7aa43513-2461-455c-9430-9afb22f3a22d,54.0,4.857,109725,1,0,2012-08-03,13,7aa43513-2461-455c-9430-9afb22f3a22d
blue-collar,married,basic,no,no,no,telephone,55,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,18b0c404-331a-4a68-90bc-0494a082f62d,49.0,4.857,96711,0,0,2012-03-07,29,18b0c404-331a-4a68-90bc-0494a082f62d
services,married,unknown,no,no,no,telephone,400,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,012204f4-fca9-4bcb-a64d-808135727728,54.0,3.8746977043574375,12244,0,0,2012-01-26,28,012204f4-fca9-4bcb-a64d-808135727728
admin,divorced,university.degree,no,no,no,telephone,197,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-04-18,33803ffa-fb03-4f0f-9f5c-3f2b9a28bc93,52.0,4.857,36606,1,1,2012-06-27,27,33803ffa-fb03-4f0f-9f5c-3f2b9a28bc93
admin,divorced,university.degree,no,no,no,telephone,190,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-08-26,834fda51-1ba3-4290-8be6-b59479dfb43b,52.0,4.857,154051,2,2,2012-11-09,18,834fda51-1ba3-4290-8be6-b59479dfb43b
services,single,high.school,no,no,no,telephone,21,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-25,4dfcd68a-ccd2-4388-812c-c243a4b60254,43.0,4.857,29727,1,2,2012-09-28,2,4dfcd68a-ccd2-4388-812c-c243a4b60254
housemaid,married,basic,no,yes,no,telephone,300,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-10-06,f2ab895d-7487-4b68-b9e8-7ab8e734bd47,34.0,4.857,54061,2,2,2012-05-23,7,f2ab895d-7487-4b68-b9e8-7ab8e734bd47
admin,married,high.school,no,yes,no,telephone,123,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-11-21,9375d7ce-9370-402c-aed1-a4c1e814aaba,35.0,4.857,127139,0,0,2012-02-11,1,9375d7ce-9370-402c-aed1-a4c1e814aaba
entrepreneur,married,unknown,no,yes,no,telephone,293,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-10-22,5c79786f-6162-4496-8a30-b681f4115768,42.0,4.857,85638,1,0,2012-12-22,15,5c79786f-6162-4496-8a30-b681f4115768
technician,married,unknown,no,yes,yes,telephone,325,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-02-11,ccb97836-0739-467e-bc99-d030ae3b52e4,43.0,4.857,170502,0,0,2012-10-22,3,ccb97836-0739-467e-bc99-d030ae3b52e4
retired,divorced,university.degree,no,no,no,telephone,514,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-03-14,383c6463-0de7-4a43-a1c1-bbd1203af6dd,60.0,4.857,50221,2,2,2012-09-26,5,383c6463-0de7-4a43-a1c1-bbd1203af6dd
unemployed,married,basic,no,no,no,telephone,849,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-04-27,026d1365-12d4-4fec-b398-139a59b46d8d,58.0,4.857,163061,0,1,2012-02-21,7,026d1365-12d4-4fec-b398-139a59b46d8d
services,divorced,high.school,no,yes,no,telephone,194,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-01,f010a64d-46ea-4e74-9c20-c0b18f55a756,35.0,4.857,155704,2,1,2012-04-15,28,f010a64d-46ea-4e74-9c20-c0b18f55a756
blue-collar,married,basic,no,yes,no,telephone,212,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-05-17,1e0c7084-f1b2-439a-bcba-5e23fc340b4c,55.0,4.857,20900,0,0,2012-01-25,8,1e0c7084-f1b2-439a-bcba-5e23fc340b4c
management,married,university.degree,no,no,no,telephone,337,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,0ffac745-9207-4b6b-9503-f9138b19a806,40.28549566237085,4.857,51445,0,0,2012-03-14,13,0ffac745-9207-4b6b-9503-f9138b19a806
blue-collar,married,high.school,no,no,no,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-01-21,dd49237a-fec1-4149-ba1e-672559cfe5ef,36.0,4.857,91718,0,1,2012-04-27,28,dd49237a-fec1-4149-ba1e-672559cfe5ef
admin,divorced,university.degree,no,no,no,telephone,247,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-09,572a2e0f-6455-4e0b-9025-20576e2c4c6c,40.28549566237085,4.857,117747,2,1,2012-10-07,18,572a2e0f-6455-4e0b-9025-20576e2c4c6c
blue-collar,divorced,unknown,no,yes,no,telephone,518,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-01-23,4036772a-d870-4694-b71b-d95ff95f5d58,57.0,3.9282815929708,36342,2,0,2012-09-30,11,4036772a-d870-4694-b71b-d95ff95f5d58
admin,married,unknown,no,yes,no,telephone,364,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-06-24,0616394c-03be-45be-b1c0-648ac058cdb3,56.0,4.857,162740,0,1,2012-07-17,22,0616394c-03be-45be-b1c0-648ac058cdb3
admin,married,basic,no,no,no,telephone,61,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-05-28,9615fdd6-3e94-4e42-87c2-8bd7433e77e8,50.0,4.857,134274,0,2,2012-11-28,1,9615fdd6-3e94-4e42-87c2-8bd7433e77e8
technician,divorced,professional.course,no,yes,yes,telephone,78,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-05-21,d2118bc5-42a8-4e57-9c51-3a3606f58353,31.0,4.857,85870,1,0,2012-06-13,16,d2118bc5-42a8-4e57-9c51-3a3606f58353
retired,married,basic,no,yes,no,telephone,102,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-09-01,d1a54bc7-e470-42cf-8661-815cf7c95eb4,56.0,4.857,50634,1,1,2012-03-19,26,d1a54bc7-e470-42cf-8661-815cf7c95eb4
technician,married,professional.course,no,yes,no,telephone,579,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,yes,2018-05-25,01e82e78-a7e3-4189-98e6-53acbe30582b,41.0,4.857,7888,2,2,2012-03-19,24,01e82e78-a7e3-4189-98e6-53acbe30582b
blue-collar,married,basic,no,yes,yes,telephone,143,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-09-28,62cd0f07-0a57-4288-b485-df5984361fcd,37.0,4.857,85274,2,1,2012-12-12,5,62cd0f07-0a57-4288-b485-df5984361fcd
technician,married,professional.course,no,no,no,telephone,677,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-03-03,59f10b5e-f282-4c16-aa69-53f101088f27,41.0,4.857,169322,0,1,2012-09-19,1,59f10b5e-f282-4c16-aa69-53f101088f27
blue-collar,married,unknown,no,yes,no,telephone,267,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-09-06,091e4503-9fff-4a60-8050-9f56a0390aea,35.0,4.857,106503,1,0,2012-06-20,16,091e4503-9fff-4a60-8050-9f56a0390aea
blue-collar,married,basic,no,yes,no,telephone,345,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-28,5a23a54e-1290-4b3b-a2c3-bafe6d0536c4,37.0,4.857,126858,1,2,2012-11-29,9,5a23a54e-1290-4b3b-a2c3-bafe6d0536c4
management,married,university.degree,no,no,no,telephone,185,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-11,fc5bce08-121f-46ea-af15-58252a87ece3,52.0,4.857,130178,2,1,2012-10-22,13,fc5bce08-121f-46ea-af15-58252a87ece3
management,divorced,university.degree,no,no,no,telephone,207,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-04-07,4e572940-5cec-46d1-90ab-9792194859bb,39.0,3.6067782612906254,80424,0,2,2012-09-03,21,4e572940-5cec-46d1-90ab-9792194859bb
housemaid,married,basic,no,no,no,telephone,69,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-14,5d3a50ca-b167-40f9-98b1-bff26790bdde,39.0,4.857,51265,0,0,2012-05-14,12,5d3a50ca-b167-40f9-98b1-bff26790bdde
blue-collar,married,basic,no,no,no,telephone,100,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-11-20,030c5ca6-e6e8-4548-90f3-e5363acffdab,56.0,4.857,104559,1,0,2012-08-23,10,030c5ca6-e6e8-4548-90f3-e5363acffdab
services,married,high.school,no,yes,no,telephone,125,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-08-18,5e68aacd-98c0-4d84-a753-9520c5532066,34.0,3.517471780268356,33226,2,0,2012-09-23,16,5e68aacd-98c0-4d84-a753-9520c5532066
blue-collar,married,basic,no,yes,no,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,yes,2016-10-20,22f37639-235e-4d3b-9e97-ec583df4056e,40.28549566237085,4.857,10184,1,1,2012-02-13,32,22f37639-235e-4d3b-9e97-ec583df4056e
unemployed,single,university.degree,no,yes,no,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-02-10,718562b1-156d-4462-b99b-f30380495443,40.28549566237085,4.857,156831,0,2,2012-06-08,10,718562b1-156d-4462-b99b-f30380495443
management,married,unknown,no,yes,no,telephone,70,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-03-26,6de79392-f49a-41a2-98f1-cfdcdf80dd08,40.28549566237085,4.857,31763,1,2,2012-12-26,24,6de79392-f49a-41a2-98f1-cfdcdf80dd08
management,married,university.degree,no,yes,no,telephone,193,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-01-28,1c6aa6a6-14df-49cb-b790-7367ccf09592,39.0,3.6067782612906254,64183,0,1,2012-11-06,12,1c6aa6a6-14df-49cb-b790-7367ccf09592
blue-collar,married,basic,no,yes,no,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-05-08,fc8c31b4-7989-43f6-895b-3f377f4e33d6,53.0,4.857,134200,1,1,2012-12-19,24,fc8c31b4-7989-43f6-895b-3f377f4e33d6
unknown,divorced,high.school,no,yes,no,telephone,73,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-01-27,fa3921cc-578c-4978-b680-4ea6a7c50c68,38.0,4.857,105920,1,0,2012-08-30,30,fa3921cc-578c-4978-b680-4ea6a7c50c68
blue-collar,married,basic,no,yes,no,telephone,528,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-08-26,f41b6383-8ed5-4b60-a670-a58ca41fc719,42.0,4.857,39463,2,2,2012-11-09,14,f41b6383-8ed5-4b60-a670-a58ca41fc719
blue-collar,married,basic,no,no,no,telephone,541,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-21,087536ed-a062-4bf4-970f-c0e191c7a258,42.0,4.857,21484,2,0,2012-04-19,31,087536ed-a062-4bf4-970f-c0e191c7a258
admin,single,high.school,no,yes,no,telephone,338,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-01-31,db3cced7-eb3c-46b2-80c3-3d4f5ff8f5e9,40.28549566237085,4.857,45847,2,2,2012-12-25,16,db3cced7-eb3c-46b2-80c3-3d4f5ff8f5e9
admin,married,university.degree,no,yes,no,telephone,163,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-23,a775580f-d9cc-4cca-8c1e-4ed986bc9bb9,40.0,4.857,86345,0,2,2012-01-04,22,a775580f-d9cc-4cca-8c1e-4ed986bc9bb9
blue-collar,married,basic,no,yes,no,telephone,87,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-08-11,b3743a64-d18c-424c-835f-d2f9adff5ace,40.28549566237085,4.857,83962,1,0,2012-03-12,5,b3743a64-d18c-424c-835f-d2f9adff5ace
blue-collar,married,basic,no,no,no,telephone,301,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-07-07,8ac57645-1536-4f7b-8c73-4e5aa28771a3,60.0,4.857,105105,2,2,2012-06-21,1,8ac57645-1536-4f7b-8c73-4e5aa28771a3
entrepreneur,married,unknown,no,yes,no,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-09-06,c45a383e-7730-4116-ba01-ee6a30a50347,56.0,3.9104202967663455,164145,0,2,2012-11-17,8,c45a383e-7730-4116-ba01-ee6a30a50347
services,divorced,high.school,no,yes,no,telephone,52,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-03-31,a4f268b0-9061-41e2-a086-a3c1e2156e91,39.0,4.857,106467,1,2,2012-05-01,30,a4f268b0-9061-41e2-a086-a3c1e2156e91
entrepreneur,married,unknown,no,no,no,telephone,204,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-06-21,bf1c8418-4fbf-48b5-ad27-9ace4d0c8fab,56.0,3.9104202967663455,167719,1,1,2012-09-07,19,bf1c8418-4fbf-48b5-ad27-9ace4d0c8fab
blue-collar,married,unknown,no,yes,yes,telephone,155,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-10-18,7f92b9ec-e3ab-487b-8a33-261442035f66,40.0,4.857,67423,1,2,2012-08-22,6,7f92b9ec-e3ab-487b-8a33-261442035f66
blue-collar,married,basic,no,yes,yes,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-07-01,489bf293-8375-4110-9d0a-2da3c4480496,36.0,3.553194372677264,112397,2,0,2012-05-30,1,489bf293-8375-4110-9d0a-2da3c4480496
blue-collar,married,unknown,no,yes,no,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-01-26,cddc7603-d517-4f50-b402-ab8bcc5b2c5b,51.0,4.857,146893,2,2,2012-07-01,9,cddc7603-d517-4f50-b402-ab8bcc5b2c5b
blue-collar,married,unknown,no,no,no,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-11-11,325be9d0-fe55-48ed-9113-77d59f3f2a11,51.0,4.857,56252,0,2,2012-04-07,32,325be9d0-fe55-48ed-9113-77d59f3f2a11
technician,single,professional.course,no,yes,no,telephone,186,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-05-16,280bab58-eaef-4f53-88e3-b22d5f30e314,43.0,4.857,16214,2,2,2012-03-06,23,280bab58-eaef-4f53-88e3-b22d5f30e314
services,married,high.school,no,no,no,telephone,579,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-09-02,3bb358f3-be88-4137-85e0-37c26149347e,59.0,4.857,108022,0,0,2012-05-14,29,3bb358f3-be88-4137-85e0-37c26149347e
management,single,university.degree,no,yes,no,telephone,165,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-08-01,e480cd3c-fbe4-4ef0-ac07-6fe2946ddfa0,39.52402690163146,3.616138060999768,6769,1,2,2012-02-27,23,e480cd3c-fbe4-4ef0-ac07-6fe2946ddfa0
blue-collar,single,basic,no,yes,yes,telephone,163,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-10-07,1c6dd19a-2ab2-414f-9e95-a50cdcb0f96f,37.0,4.857,39731,1,0,2012-01-26,25,1c6dd19a-2ab2-414f-9e95-a50cdcb0f96f
blue-collar,married,basic,no,no,no,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-03-01,6c1fb154-e060-47b5-862f-aefdc788048e,40.0,4.857,103926,1,1,2012-07-22,25,6c1fb154-e060-47b5-862f-aefdc788048e
blue-collar,married,basic,no,no,no,telephone,559,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-04-11,a124f433-d340-4283-a821-95d06734804e,42.0,4.857,51840,1,2,2012-07-03,25,a124f433-d340-4283-a821-95d06734804e
services,divorced,high.school,no,no,no,telephone,2033,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-10-08,246bd60a-a637-4506-9dda-1c1fd1e31fe6,39.0,3.6067782612906254,64554,2,1,2012-08-31,19,246bd60a-a637-4506-9dda-1c1fd1e31fe6
entrepreneur,married,basic,no,no,no,telephone,85,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-02-21,989b1fa2-7881-4c22-ad5b-cdeecfd90527,37.0,3.5710556688817183,122612,2,1,2012-08-09,20,989b1fa2-7881-4c22-ad5b-cdeecfd90527
services,married,high.school,no,yes,yes,telephone,506,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-07-22,e0db48ca-db04-4e0c-9dcd-cfc09bb9030f,38.0,4.857,47444,2,1,2012-01-22,13,e0db48ca-db04-4e0c-9dcd-cfc09bb9030f
admin,divorced,unknown,no,no,no,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-08-09,8562a4a1-824a-4d5b-9ca8-473e46adaaec,56.0,4.857,112443,1,0,2012-05-13,3,8562a4a1-824a-4d5b-9ca8-473e46adaaec
blue-collar,married,unknown,no,no,no,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-02-05,43877501-9cd6-4995-a34f-e6f0b3553a67,40.0,4.857,173802,1,1,2012-03-16,30,43877501-9cd6-4995-a34f-e6f0b3553a67
management,divorced,university.degree,no,yes,no,telephone,843,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-08-30,a60f146d-2d4a-455c-8998-1c69454bafd9,54.0,4.857,134003,1,1,2012-12-23,19,a60f146d-2d4a-455c-8998-1c69454bafd9
blue-collar,married,high.school,no,no,yes,telephone,181,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-11-03,655c3814-8c76-4e4a-86c3-5649e78d39dc,40.28549566237085,4.857,118281,0,2,2012-05-08,8,655c3814-8c76-4e4a-86c3-5649e78d39dc
services,married,high.school,no,no,no,telephone,427,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,3db48d5b-2a9d-4e33-ae29-6962e24e221b,36.0,4.857,80885,1,2,2012-09-29,22,3db48d5b-2a9d-4e33-ae29-6962e24e221b
technician,married,university.degree,no,yes,yes,telephone,292,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-19,cd9c19c5-2baa-417c-8001-cff4488464ca,45.0,4.857,152416,2,0,2012-12-12,4,cd9c19c5-2baa-417c-8001-cff4488464ca
admin,single,university.degree,no,no,no,telephone,192,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-04-22,316f6781-4bb5-4961-b96f-0f0d3f364ded,42.0,4.857,65564,1,2,2012-01-11,6,316f6781-4bb5-4961-b96f-0f0d3f364ded
services,married,high.school,no,no,no,telephone,93,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-06-27,4ac61f30-854f-45fc-a435-bd6e496aeeed,43.0,3.678223446108442,35413,2,0,2012-01-21,27,4ac61f30-854f-45fc-a435-bd6e496aeeed
management,married,basic,no,no,no,telephone,128,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-06,1bea2af4-dee9-4c7a-b8fe-b5882d180c8e,46.0,4.857,56344,0,2,2012-07-08,32,1bea2af4-dee9-4c7a-b8fe-b5882d180c8e
services,married,high.school,no,yes,yes,telephone,107,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-03-26,2890b131-f37c-49b9-8033-d3ad8c4404bf,44.0,4.857,60989,1,1,2012-01-23,10,2890b131-f37c-49b9-8033-d3ad8c4404bf
admin,single,basic,no,no,no,telephone,303,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-09-21,27d8d70d-6429-485a-b85f-ad4c9baa886f,51.0,4.857,178385,1,1,2012-02-28,7,27d8d70d-6429-485a-b85f-ad4c9baa886f
services,married,high.school,no,yes,no,telephone,81,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,cdf9576b-831a-4992-812d-1b22a95e0450,28.0,4.857,99232,2,2,2012-05-19,8,cdf9576b-831a-4992-812d-1b22a95e0450
blue-collar,married,basic,no,no,no,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,534573ec-25eb-4a54-887d-eccdc9fbcde2,37.0,4.857,134200,1,1,2012-01-12,9,534573ec-25eb-4a54-887d-eccdc9fbcde2
technician,married,high.school,no,no,no,telephone,228,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,c3c4df9f-85a8-4008-b1df-6571cafdef0f,40.28549566237085,4.857,76605,2,2,2012-11-10,8,c3c4df9f-85a8-4008-b1df-6571cafdef0f
blue-collar,married,basic,no,yes,no,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-01-28,b6fb4f6b-96f6-40b9-bd02-16fb8908667c,46.0,3.731807334721805,127797,2,1,2012-11-04,7,b6fb4f6b-96f6-40b9-bd02-16fb8908667c
blue-collar,married,basic,no,yes,yes,telephone,673,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,yes,2017-06-19,d76843d2-2b23-4458-b29c-8ed33eb409a9,42.0,3.660362149903989,144023,2,2,2012-09-29,31,d76843d2-2b23-4458-b29c-8ed33eb409a9
admin,married,university.degree,no,yes,no,telephone,233,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-10-09,0b8655ab-b808-436f-baeb-0773d458f5f6,36.0,4.857,33535,2,1,2012-12-10,16,0b8655ab-b808-436f-baeb-0773d458f5f6
blue-collar,married,basic,no,no,no,telephone,102,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-05-15,bf7ab845-4c7a-4d8a-85c4-fb5c63a77a5d,40.28549566237085,4.857,166017,0,2,2012-03-24,32,bf7ab845-4c7a-4d8a-85c4-fb5c63a77a5d
management,married,university.degree,no,no,no,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-11-16,2700c978-fbe8-477d-8e2f-eb823ee69149,57.0,4.857,35525,2,1,2012-10-21,19,2700c978-fbe8-477d-8e2f-eb823ee69149
technician,married,basic,no,no,no,telephone,250,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-05-31,d18635d9-cb9a-4e9f-834b-b72537090469,51.0,4.857,172098,2,1,2012-03-10,21,d18635d9-cb9a-4e9f-834b-b72537090469
retired,married,high.school,no,no,no,telephone,130,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-06-22,98f11cfb-2190-4f89-ab66-7de678a25254,54.0,3.8746977043574375,178330,1,1,2012-06-06,23,98f11cfb-2190-4f89-ab66-7de678a25254
blue-collar,married,basic,no,no,no,telephone,252,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-07-14,8c88a38f-aa2f-463a-9703-9270bcccc02e,49.0,4.857,90807,1,2,2012-01-17,26,8c88a38f-aa2f-463a-9703-9270bcccc02e
admin,married,basic,no,yes,no,telephone,683,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-09-30,e70265b7-1b41-4881-ae8d-3f22e058d2ee,40.0,4.857,169427,2,1,2012-10-16,29,e70265b7-1b41-4881-ae8d-3f22e058d2ee
blue-collar,married,basic,no,yes,no,telephone,1077,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-03-29,fdf97547-b78e-43b7-bb26-579646a2b56f,43.0,4.857,81421,0,1,2012-12-02,8,fdf97547-b78e-43b7-bb26-579646a2b56f
services,married,high.school,no,no,no,telephone,146,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,3522f3e2-6838-4625-b37c-4dfd612d90ed,33.0,4.857,117262,0,2,2012-06-25,10,3522f3e2-6838-4625-b37c-4dfd612d90ed
services,single,basic,no,no,no,telephone,167,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-11-25,33a88dbc-adbf-4c17-b4cd-0cd31e95fe0d,32.0,4.857,68233,0,1,2012-07-21,16,33a88dbc-adbf-4c17-b4cd-0cd31e95fe0d
blue-collar,married,high.school,no,yes,no,telephone,356,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-03-28,b3a84f23-4fa2-4127-9d20-3fc8ab2f39bc,39.0,3.6067782612906254,55950,1,1,2012-08-23,5,b3a84f23-4fa2-4127-9d20-3fc8ab2f39bc
admin,married,unknown,no,no,no,telephone,277,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,3fc8273f-9583-4a59-aac6-dcf6c3b23c9c,43.0,4.857,47679,2,1,2012-04-11,15,3fc8273f-9583-4a59-aac6-dcf6c3b23c9c
blue-collar,married,basic,no,yes,no,telephone,172,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-09-02,a98aff82-e8b6-49dc-9411-3595b1e739a3,44.0,4.857,147166,1,0,2012-05-05,32,a98aff82-e8b6-49dc-9411-3595b1e739a3
student,single,university.degree,no,no,no,telephone,218,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-01,a2bc8912-a3b3-441e-9bd7-df62dbae15aa,35.0,3.53533307647281,99210,1,1,2012-05-20,30,a2bc8912-a3b3-441e-9bd7-df62dbae15aa
student,single,university.degree,no,yes,yes,telephone,217,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-04-23,b3431961-e8a6-41e1-a1fb-e3e8fcd9d4d5,35.0,4.857,15666,2,0,2012-02-11,17,b3431961-e8a6-41e1-a1fb-e3e8fcd9d4d5
unemployed,married,professional.course,no,no,no,telephone,67,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,ee750546-9f65-46d1-a484-bc920cd2108a,35.0,4.857,79384,1,2,2012-08-10,26,ee750546-9f65-46d1-a484-bc920cd2108a
services,single,basic,no,no,no,telephone,291,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-02-01,6f4b9f26-94c4-4cc8-9ba6-a3fef4355e6f,36.0,4.857,118295,1,2,2012-10-16,31,6f4b9f26-94c4-4cc8-9ba6-a3fef4355e6f
student,single,university.degree,no,yes,no,telephone,248,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-04-26,e29958f4-a6f2-4326-8262-3a1e25b0e381,35.0,4.857,71155,2,1,2012-01-10,29,e29958f4-a6f2-4326-8262-3a1e25b0e381
student,single,basic,no,yes,no,telephone,256,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-10-27,e86c00e8-dbed-43ad-82e1-47750774fe69,36.0,3.553194372677264,42460,0,2,2012-12-29,29,e86c00e8-dbed-43ad-82e1-47750774fe69
